2023/07/24 08:52:39 Sede: SEDE, Codigo: CODIGO , Clico Academico: CICLO ACADÉMICO, Año: AÑO, Perido: PERIODO, Numero Cuota: Num. Cuota, Cuota: CUOTA DE ENSEÑANZA  
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: F12050I , Clico Academico: 10, Año: 2019, Perido: 2, Numero Cuota: 4, Cuota: 48.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: F12050I , Clico Academico: 10, Año: 2019, Perido: 2, Numero Cuota: 5, Cuota: 48.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: F08962D , Clico Academico: 10, Año: 2021, Perido: 1, Numero Cuota: 1, Cuota: 32.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: F08962D , Clico Academico: 10, Año: 2021, Perido: 1, Numero Cuota: 2, Cuota: 32.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: F08962D , Clico Academico: 10, Año: 2021, Perido: 1, Numero Cuota: 3, Cuota: 32.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: F08962D , Clico Academico: 10, Año: 2021, Perido: 1, Numero Cuota: 4, Cuota: 32.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: F08962D , Clico Academico: 10, Año: 2021, Perido: 1, Numero Cuota: 5, Cuota: 32.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: K05101A , Clico Academico: 10, Año: 2021, Perido: 2, Numero Cuota: 1, Cuota: 152.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: K05101A , Clico Academico: 10, Año: 2021, Perido: 2, Numero Cuota: 2, Cuota: 152.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: K05101A , Clico Academico: 10, Año: 2021, Perido: 2, Numero Cuota: 3, Cuota: 152.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: K05101A , Clico Academico: 10, Año: 2021, Perido: 2, Numero Cuota: 4, Cuota: 152.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: K05101A , Clico Academico: 10, Año: 2021, Perido: 2, Numero Cuota: 5, Cuota: 152.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: F06041A , Clico Academico: 10, Año: 2021, Perido: 2, Numero Cuota: 1, Cuota: 72.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: F06041A , Clico Academico: 10, Año: 2021, Perido: 2, Numero Cuota: 2, Cuota: 72.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: F06041A , Clico Academico: 10, Año: 2021, Perido: 2, Numero Cuota: 3, Cuota: 72.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: F06041A , Clico Academico: 10, Año: 2021, Perido: 2, Numero Cuota: 4, Cuota: 72.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: F06041A , Clico Academico: 10, Año: 2021, Perido: 2, Numero Cuota: 5, Cuota: 72.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: C07421D , Clico Academico: 10, Año: 2021, Perido: 2, Numero Cuota: 2, Cuota: 35.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: C07421D , Clico Academico: 10, Año: 2021, Perido: 2, Numero Cuota: 3, Cuota: 35.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: C07421D , Clico Academico: 10, Año: 2021, Perido: 2, Numero Cuota: 4, Cuota: 35.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: D01830B , Clico Academico: 10, Año: 2021, Perido: 2, Numero Cuota: 1, Cuota: 130.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: D01830B , Clico Academico: 10, Año: 2021, Perido: 2, Numero Cuota: 2, Cuota: 130.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: D01830B , Clico Academico: 10, Año: 2021, Perido: 2, Numero Cuota: 3, Cuota: 130.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: D01830B , Clico Academico: 10, Año: 2021, Perido: 2, Numero Cuota: 4, Cuota: 130.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: D01830B , Clico Academico: 10, Año: 2021, Perido: 2, Numero Cuota: 5, Cuota: 130.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: F02990J , Clico Academico: 10, Año: 2021, Perido: 2, Numero Cuota: 1, Cuota: 130.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: F02990J , Clico Academico: 10, Año: 2021, Perido: 2, Numero Cuota: 2, Cuota: 130.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: F02990J , Clico Academico: 10, Año: 2021, Perido: 2, Numero Cuota: 3, Cuota: 130.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: F02990J , Clico Academico: 10, Año: 2021, Perido: 2, Numero Cuota: 4, Cuota: 130.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: F02990J , Clico Academico: 10, Año: 2021, Perido: 2, Numero Cuota: 5, Cuota: 130.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H12277B , Clico Academico: 10, Año: 2021, Perido: 2, Numero Cuota: 1, Cuota: 225.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H12277B , Clico Academico: 10, Año: 2021, Perido: 2, Numero Cuota: 2, Cuota: 225.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H12277B , Clico Academico: 10, Año: 2021, Perido: 2, Numero Cuota: 3, Cuota: 225.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H12277B , Clico Academico: 10, Año: 2021, Perido: 2, Numero Cuota: 4, Cuota: 225.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H12079G , Clico Academico: 10, Año: 2021, Perido: 2, Numero Cuota: 1, Cuota: 572.50 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H12079G , Clico Academico: 10, Año: 2021, Perido: 2, Numero Cuota: 2, Cuota: 572.50 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H12079G , Clico Academico: 10, Año: 2021, Perido: 2, Numero Cuota: 3, Cuota: 572.50 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H12079G , Clico Academico: 10, Año: 2021, Perido: 2, Numero Cuota: 4, Cuota: 572.50 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A89113A , Clico Academico: 10, Año: 2022, Perido: 1, Numero Cuota: 1, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A89113A , Clico Academico: 10, Año: 2022, Perido: 1, Numero Cuota: 2, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A89113A , Clico Academico: 10, Año: 2022, Perido: 1, Numero Cuota: 3, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A89113A , Clico Academico: 10, Año: 2022, Perido: 1, Numero Cuota: 4, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A89113A , Clico Academico: 10, Año: 2022, Perido: 1, Numero Cuota: 5, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: C01378I , Clico Academico: 10, Año: 2022, Perido: 1, Numero Cuota: 1, Cuota: 77.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: C01378I , Clico Academico: 10, Año: 2022, Perido: 1, Numero Cuota: 2, Cuota: 77.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: C01378I , Clico Academico: 10, Año: 2022, Perido: 1, Numero Cuota: 3, Cuota: 77.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: C01378I , Clico Academico: 10, Año: 2022, Perido: 1, Numero Cuota: 4, Cuota: 77.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: C01378I , Clico Academico: 10, Año: 2022, Perido: 1, Numero Cuota: 5, Cuota: 77.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H05029A , Clico Academico: 10, Año: 2022, Perido: 1, Numero Cuota: 1, Cuota: 36.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H05029A , Clico Academico: 10, Año: 2022, Perido: 1, Numero Cuota: 2, Cuota: 36.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H05029A , Clico Academico: 10, Año: 2022, Perido: 1, Numero Cuota: 3, Cuota: 36.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H05029A , Clico Academico: 10, Año: 2022, Perido: 1, Numero Cuota: 4, Cuota: 36.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H05029A , Clico Academico: 10, Año: 2022, Perido: 1, Numero Cuota: 5, Cuota: 36.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H05273A , Clico Academico: 10, Año: 2022, Perido: 1, Numero Cuota: 1, Cuota: 27.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H05273A , Clico Academico: 10, Año: 2022, Perido: 1, Numero Cuota: 2, Cuota: 27.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H05273A , Clico Academico: 10, Año: 2022, Perido: 1, Numero Cuota: 3, Cuota: 27.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H05273A , Clico Academico: 10, Año: 2022, Perido: 1, Numero Cuota: 4, Cuota: 27.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: H05273A , Clico Academico: 10, Año: 2022, Perido: 1, Numero Cuota: 5, Cuota: 27.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G00504J , Clico Academico: 10, Año: 2022, Perido: 1, Numero Cuota: 4, Cuota: 437.50 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G00504J , Clico Academico: 10, Año: 2022, Perido: 1, Numero Cuota: 1, Cuota: 437.50 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G00504J , Clico Academico: 10, Año: 2022, Perido: 1, Numero Cuota: 2, Cuota: 437.50 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: G00504J , Clico Academico: 10, Año: 2022, Perido: 1, Numero Cuota: 3, Cuota: 437.50 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: J01085H , Clico Academico: 10, Año: 2022, Perido: 2, Numero Cuota: 1, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: J01085H , Clico Academico: 10, Año: 2022, Perido: 2, Numero Cuota: 2, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: J01085H , Clico Academico: 10, Año: 2022, Perido: 2, Numero Cuota: 3, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: J01085H , Clico Academico: 10, Año: 2022, Perido: 2, Numero Cuota: 4, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: J01085H , Clico Academico: 10, Año: 2022, Perido: 2, Numero Cuota: 5, Cuota: 408.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: J08363A , Clico Academico: 10, Año: 2022, Perido: 2, Numero Cuota: 1, Cuota: 115.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: J08363A , Clico Academico: 10, Año: 2022, Perido: 2, Numero Cuota: 2, Cuota: 115.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: J08363A , Clico Academico: 10, Año: 2022, Perido: 2, Numero Cuota: 3, Cuota: 115.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: J08363A , Clico Academico: 10, Año: 2022, Perido: 2, Numero Cuota: 4, Cuota: 115.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: J08363A , Clico Academico: 10, Año: 2022, Perido: 2, Numero Cuota: 5, Cuota: 115.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A81879A , Clico Academico: 9, Año: 2015, Perido: 1, Numero Cuota: 1, Cuota: 205.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A81879A , Clico Academico: 9, Año: 2015, Perido: 1, Numero Cuota: 2, Cuota: 205.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A81879A , Clico Academico: 9, Año: 2015, Perido: 1, Numero Cuota: 3, Cuota: 205.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A81879A , Clico Academico: 9, Año: 2015, Perido: 1, Numero Cuota: 4, Cuota: 205.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A81879A , Clico Academico: 9, Año: 2015, Perido: 1, Numero Cuota: 5, Cuota: 205.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A91546D , Clico Academico: 9, Año: 2015, Perido: 1, Numero Cuota: 4, Cuota: 52.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A91546D , Clico Academico: 9, Año: 2015, Perido: 1, Numero Cuota: 5, Cuota: 52.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A91546D , Clico Academico: 9, Año: 2015, Perido: 1, Numero Cuota: 1, Cuota: 52.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A91546D , Clico Academico: 9, Año: 2015, Perido: 1, Numero Cuota: 2, Cuota: 52.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A91546D , Clico Academico: 9, Año: 2015, Perido: 1, Numero Cuota: 3, Cuota: 52.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A51455F , Clico Academico: 9, Año: 2015, Perido: 2, Numero Cuota: 5, Cuota: 170.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A51455F , Clico Academico: 9, Año: 2015, Perido: 2, Numero Cuota: 1, Cuota: 170.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A51455F , Clico Academico: 9, Año: 2015, Perido: 2, Numero Cuota: 2, Cuota: 170.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A51455F , Clico Academico: 9, Año: 2015, Perido: 2, Numero Cuota: 3, Cuota: 170.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A51455F , Clico Academico: 9, Año: 2015, Perido: 2, Numero Cuota: 4, Cuota: 170.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A72436B , Clico Academico: 9, Año: 2015, Perido: 2, Numero Cuota: 1, Cuota: 180.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A72436B , Clico Academico: 9, Año: 2015, Perido: 2, Numero Cuota: 2, Cuota: 180.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A72436B , Clico Academico: 9, Año: 2015, Perido: 2, Numero Cuota: 3, Cuota: 180.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A72436B , Clico Academico: 9, Año: 2015, Perido: 2, Numero Cuota: 4, Cuota: 180.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A72436B , Clico Academico: 9, Año: 2015, Perido: 2, Numero Cuota: 5, Cuota: 180.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A86451C , Clico Academico: 9, Año: 2015, Perido: 2, Numero Cuota: 1, Cuota: 60.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A86451C , Clico Academico: 9, Año: 2015, Perido: 2, Numero Cuota: 2, Cuota: 60.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A86451C , Clico Academico: 9, Año: 2015, Perido: 2, Numero Cuota: 3, Cuota: 60.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A86451C , Clico Academico: 9, Año: 2015, Perido: 2, Numero Cuota: 4, Cuota: 60.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A86451C , Clico Academico: 9, Año: 2015, Perido: 2, Numero Cuota: 5, Cuota: 60.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A92202E , Clico Academico: 9, Año: 2015, Perido: 2, Numero Cuota: 2, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A92202E , Clico Academico: 9, Año: 2015, Perido: 2, Numero Cuota: 3, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A92202E , Clico Academico: 9, Año: 2015, Perido: 2, Numero Cuota: 4, Cuota: 250.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A92202E , Clico Academico: 9, Año: 2015, Perido: 2, Numero Cuota: 5, Cuota: 250.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: B90919G , Clico Academico: 9, Año: 2015, Perido: 2, Numero Cuota: 1, Cuota: 80.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: B90919G , Clico Academico: 9, Año: 2015, Perido: 2, Numero Cuota: 2, Cuota: 80.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: B90919G , Clico Academico: 9, Año: 2015, Perido: 2, Numero Cuota: 3, Cuota: 80.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: B90919G , Clico Academico: 9, Año: 2015, Perido: 2, Numero Cuota: 4, Cuota: 80.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: B90919G , Clico Academico: 9, Año: 2015, Perido: 2, Numero Cuota: 5, Cuota: 80.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: E01241I , Clico Academico: 9, Año: 2015, Perido: 2, Numero Cuota: 1, Cuota: 350.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: E01241I , Clico Academico: 9, Año: 2015, Perido: 2, Numero Cuota: 2, Cuota: 350.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: E01241I , Clico Academico: 9, Año: 2015, Perido: 2, Numero Cuota: 3, Cuota: 350.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: E01241I , Clico Academico: 9, Año: 2015, Perido: 2, Numero Cuota: 4, Cuota: 350.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: E01241I , Clico Academico: 9, Año: 2015, Perido: 2, Numero Cuota: 5, Cuota: 350.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A710999 , Clico Academico: 9, Año: 2016, Perido: 1, Numero Cuota: 1, Cuota: 300.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A710999 , Clico Academico: 9, Año: 2016, Perido: 1, Numero Cuota: 2, Cuota: 300.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A710999 , Clico Academico: 9, Año: 2016, Perido: 1, Numero Cuota: 3, Cuota: 300.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A710999 , Clico Academico: 9, Año: 2016, Perido: 1, Numero Cuota: 4, Cuota: 300.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A710999 , Clico Academico: 9, Año: 2016, Perido: 1, Numero Cuota: 5, Cuota: 300.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A72699L , Clico Academico: 9, Año: 2016, Perido: 1, Numero Cuota: 1, Cuota: 78.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A72699L , Clico Academico: 9, Año: 2016, Perido: 1, Numero Cuota: 2, Cuota: 78.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A72699L , Clico Academico: 9, Año: 2016, Perido: 1, Numero Cuota: 3, Cuota: 78.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A72699L , Clico Academico: 9, Año: 2016, Perido: 1, Numero Cuota: 4, Cuota: 78.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A72699L , Clico Academico: 9, Año: 2016, Perido: 1, Numero Cuota: 5, Cuota: 78.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: C02970H , Clico Academico: 9, Año: 2016, Perido: 1, Numero Cuota: 1, Cuota: 144.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: C02970H , Clico Academico: 9, Año: 2016, Perido: 1, Numero Cuota: 2, Cuota: 144.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: C02970H , Clico Academico: 9, Año: 2016, Perido: 1, Numero Cuota: 3, Cuota: 144.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: C02970H , Clico Academico: 9, Año: 2016, Perido: 1, Numero Cuota: 4, Cuota: 144.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: C02970H , Clico Academico: 9, Año: 2016, Perido: 1, Numero Cuota: 5, Cuota: 144.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: C07345I , Clico Academico: 9, Año: 2016, Perido: 2, Numero Cuota: 1, Cuota: 33.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: C07345I , Clico Academico: 9, Año: 2016, Perido: 2, Numero Cuota: 2, Cuota: 33.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: C07345I , Clico Academico: 9, Año: 2016, Perido: 2, Numero Cuota: 3, Cuota: 33.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: C07345I , Clico Academico: 9, Año: 2016, Perido: 2, Numero Cuota: 4, Cuota: 33.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: C07345I , Clico Academico: 9, Año: 2016, Perido: 2, Numero Cuota: 5, Cuota: 33.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: C08185A , Clico Academico: 9, Año: 2016, Perido: 2, Numero Cuota: 1, Cuota: 40.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: C08185A , Clico Academico: 9, Año: 2016, Perido: 2, Numero Cuota: 2, Cuota: 40.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: C08185A , Clico Academico: 9, Año: 2016, Perido: 2, Numero Cuota: 3, Cuota: 40.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: C08185A , Clico Academico: 9, Año: 2016, Perido: 2, Numero Cuota: 4, Cuota: 40.00 
2023/07/24 08:52:39 Sede: SATIPO, Codigo: D00743D , Clico Academico: 9, Año: 2016, Perido: 2, Numero Cuota: 1, Cuota: 250.00 
2023/07/24 08:52:39 Sede: SATIPO, Codigo: D00743D , Clico Academico: 9, Año: 2016, Perido: 2, Numero Cuota: 2, Cuota: 250.00 
2023/07/24 08:52:39 Sede: SATIPO, Codigo: D00743D , Clico Academico: 9, Año: 2016, Perido: 2, Numero Cuota: 3, Cuota: 250.00 
2023/07/24 08:52:39 Sede: SATIPO, Codigo: D00743D , Clico Academico: 9, Año: 2016, Perido: 2, Numero Cuota: 4, Cuota: 250.00 
2023/07/24 08:52:39 Sede: SATIPO, Codigo: D00743D , Clico Academico: 9, Año: 2016, Perido: 2, Numero Cuota: 5, Cuota: 250.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: D10337D , Clico Academico: 9, Año: 2016, Perido: 2, Numero Cuota: 1, Cuota: 45.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: D10337D , Clico Academico: 9, Año: 2016, Perido: 2, Numero Cuota: 2, Cuota: 45.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: D10337D , Clico Academico: 9, Año: 2016, Perido: 2, Numero Cuota: 3, Cuota: 45.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: D10337D , Clico Academico: 9, Año: 2016, Perido: 2, Numero Cuota: 4, Cuota: 45.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: D10337D , Clico Academico: 9, Año: 2016, Perido: 2, Numero Cuota: 5, Cuota: 45.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: E00036J , Clico Academico: 9, Año: 2017, Perido: 1, Numero Cuota: 1, Cuota: 112.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: E00036J , Clico Academico: 9, Año: 2017, Perido: 1, Numero Cuota: 2, Cuota: 112.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: E00036J , Clico Academico: 9, Año: 2017, Perido: 1, Numero Cuota: 3, Cuota: 112.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: E00036J , Clico Academico: 9, Año: 2017, Perido: 1, Numero Cuota: 4, Cuota: 112.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: E00036J , Clico Academico: 9, Año: 2017, Perido: 1, Numero Cuota: 5, Cuota: 112.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: E02975B , Clico Academico: 9, Año: 2017, Perido: 1, Numero Cuota: 1, Cuota: 310.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: E02975B , Clico Academico: 9, Año: 2017, Perido: 1, Numero Cuota: 2, Cuota: 310.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: E02975B , Clico Academico: 9, Año: 2017, Perido: 1, Numero Cuota: 3, Cuota: 310.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: E02975B , Clico Academico: 9, Año: 2017, Perido: 1, Numero Cuota: 4, Cuota: 310.00 
2023/07/24 08:52:39 Sede: LIMA, Codigo: E02975B , Clico Academico: 9, Año: 2017, Perido: 1, Numero Cuota: 5, Cuota: 310.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A711957 , Clico Academico: 9, Año: 2017, Perido: 2, Numero Cuota: 3, Cuota: 278.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A711957 , Clico Academico: 9, Año: 2017, Perido: 2, Numero Cuota: 4, Cuota: 278.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A711957 , Clico Academico: 9, Año: 2017, Perido: 2, Numero Cuota: 5, Cuota: 278.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: C01758K , Clico Academico: 9, Año: 2017, Perido: 2, Numero Cuota: 2, Cuota: 200.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: C01758K , Clico Academico: 9, Año: 2017, Perido: 2, Numero Cuota: 3, Cuota: 200.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: C01758K , Clico Academico: 9, Año: 2017, Perido: 2, Numero Cuota: 4, Cuota: 200.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: C01758K , Clico Academico: 9, Año: 2017, Perido: 2, Numero Cuota: 5, Cuota: 200.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: D02957B , Clico Academico: 9, Año: 2017, Perido: 2, Numero Cuota: 1, Cuota: 110.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: D02957B , Clico Academico: 9, Año: 2017, Perido: 2, Numero Cuota: 2, Cuota: 110.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: D02957B , Clico Academico: 9, Año: 2017, Perido: 2, Numero Cuota: 3, Cuota: 110.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: D02957B , Clico Academico: 9, Año: 2017, Perido: 2, Numero Cuota: 4, Cuota: 110.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: D02957B , Clico Academico: 9, Año: 2017, Perido: 2, Numero Cuota: 5, Cuota: 110.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A52080F , Clico Academico: 9, Año: 2018, Perido: 1, Numero Cuota: 1, Cuota: 96.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A52080F , Clico Academico: 9, Año: 2018, Perido: 1, Numero Cuota: 2, Cuota: 96.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A52080F , Clico Academico: 9, Año: 2018, Perido: 1, Numero Cuota: 3, Cuota: 96.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A52080F , Clico Academico: 9, Año: 2018, Perido: 1, Numero Cuota: 4, Cuota: 96.00 
2023/07/24 08:52:39 Sede: HUANCAYO, Codigo: A52080F , Clico Academico: 9, Año: 2018, Perido: 1, Numero Cuota: 5, Cuota: 96.00 
